,Country Name,Country Code,year,Agricultural land (% of land area),Agricultural land (sq. km),Arable land (% of land area),Arable land (hectares per person),Arable land (hectares),"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)",GDP per capita (current US$),Land area (sq. km),"Population, total",Rural population,Rural population (% of total population),Rural population growth (annual %),Surface area (sq. km)
1772,Bulgaria,BGR,1963,51.45982103,56930.0,37.40395914,0.512246314,4138000.0,16.4,8.2,2238.802958,110630.0,8078145.0,4666744.0,57.77,-2.150390738,110990.0
1773,Bulgaria,BGR,1964,52.17391304,57720.0,37.783603,0.51323987,4180000.0,16.1,7.9,2238.802958,110630.0,8144340.0,4561889.0,56.013,-2.272482011,110990.0
1774,Bulgaria,BGR,1965,52.36373497,57930.0,37.66609419,0.507912563,4167000.0,15.3,8.2,2238.802958,110630.0,8204168.0,4450351.0,54.245,-2.475382266,110990.0
1775,Bulgaria,BGR,1966,52.44508723,58020.0,37.65705505,0.504477022,4166000.0,14.9,8.3,2238.802958,110630.0,8258057.0,4357529.0,52.767,-2.107781589,110990.0
1776,Bulgaria,BGR,1967,52.99647474,58630.0,37.47627226,0.498903399,4146000.0,15.0,9.0,2238.802958,110630.0,8310226.0,4279849.0,51.501,-1.798742498,110990.0
1777,Bulgaria,BGR,1968,53.15917925,58810.0,37.54858537,0.496319837,4154000.0,16.9,8.6,2238.802958,110630.0,8369603.0,4204219.0,50.232,-1.78291837,110990.0
1778,Bulgaria,BGR,1969,54.43369791,60220.0,37.58474193,0.492994452,4158000.0,17.0,9.5,2238.802958,110630.0,8434172.0,4129877.0,48.966,-1.784092046,110990.0
1779,Bulgaria,BGR,1970,54.32522824,60100.0,37.4401157,0.487892561,4142000.0,16.3,9.1,2238.802958,110630.0,8489574.0,4049527.0,47.7,-1.964754027,110990.0
1780,Bulgaria,BGR,1971,54.3161891,60090.0,37.34972431,0.48404508,4132000.0,15.9,9.7,2238.802958,110630.0,8536395.0,3981375.0,46.64,-1.697284715,110990.0
1781,Bulgaria,BGR,1972,54.43369791,60220.0,37.31356775,0.481332058,4128000.0,15.3,9.8,2238.802958,110630.0,8576200.0,3909118.0,45.581,-1.831546392,110990.0
1782,Bulgaria,BGR,1973,54.07213233,59820.0,37.24125463,0.477904625,4120000.0,16.2,9.5,2238.802958,110630.0,8620967.0,3838830.0,44.529,-1.814414043,110990.0
1783,Bulgaria,BGR,1974,54.57832414,60380.0,37.04239356,0.472188087,4098000.0,17.2,9.8,2238.802958,110630.0,8678745.0,3773605.0,43.481,-1.713685469,110990.0
1784,Bulgaria,BGR,1975,53.82807557,59550.0,35.7678749,0.453745794,3957000.0,16.6,10.3,2238.802958,110630.0,8720742.0,3700908.0,42.438,-1.945258303,110990.0
1785,Bulgaria,BGR,1976,56.02458646,61980.0,35.61420953,0.449843634,3940000.0,16.5,10.1,2238.802958,110630.0,8758599.0,3632541.0,41.474,-1.864579156,110990.0
1786,Bulgaria,BGR,1977,56.09689958,62060.0,35.58709211,0.447173804,3937000.0,16.1,10.7,2238.802958,110630.0,8804183.0,3572033.0,40.572,-1.67975019,110990.0
1787,Bulgaria,BGR,1978,56.14209527,62110.0,35.48766157,0.445426111,3926000.0,15.5,10.5,2238.802958,110630.0,8814032.0,3496879.0,39.674,-2.12640451,110990.0
1788,Bulgaria,BGR,1979,56.09689958,62060.0,35.22552653,0.441539371,3897000.0,15.3,10.7,2238.802958,110630.0,8825940.0,3423053.0,38.784,-2.133801347,110990.0
1789,Bulgaria,BGR,1980,55.87092109,61810.0,34.59278677,0.431866488,3827000.0,14.5,11.1,2238.802958,110630.0,8861535.0,3358522.0,37.9,-1.903184668,110990.0
1790,Bulgaria,BGR,1981,55.85284281,61790.0,34.56566935,0.430092192,3824000.0,14.0,10.7,2234.814816,110630.0,8891117.0,3325011.0,37.397,-1.002801387,110990.0
1791,Bulgaria,BGR,1982,55.87996023,61820.0,34.51143451,0.428148967,3818000.0,13.9,11.2,2169.004011,110630.0,8917457.0,3290185.0,36.896,-1.052918817,110990.0
1792,Bulgaria,BGR,1983,55.83476453,61770.0,34.45719967,0.426410707,3812000.0,13.8,11.4,1852.813434,110630.0,8939738.0,3253796.0,36.397,-1.112147944,110990.0
1793,Bulgaria,BGR,1984,55.78956883,61720.0,34.41200398,0.424856197,3807000.0,13.6,11.3,1963.572676,110630.0,8960679.0,3216973.0,35.901,-1.138145945,110990.0
1794,Bulgaria,BGR,1985,55.76245141,61690.0,34.4391214,0.425197256,3810000.0,13.3,12.0,1914.550647,110630.0,8960547.0,3172930.0,35.41,-1.378540409,110990.0
1795,Bulgaria,BGR,1986,55.735334,61660.0,34.52047365,0.426314702,3819000.0,13.4,11.6,2260.427281,110630.0,8958171.0,3135449.0,35.001,-1.18830657,110990.0
1796,Bulgaria,BGR,1987,55.735334,61660.0,34.57470849,0.426356809,3825000.0,13.0,12.0,3132.30136,110630.0,8971359.0,3108935.0,34.654,-0.849216171,110990.0
1797,Bulgaria,BGR,1988,55.69917744,61620.0,34.71029558,0.427548081,3840000.0,13.1,12.0,2511.393063,110630.0,8981446.0,3081354.0,34.308,-0.891111304,110990.0
1798,Bulgaria,BGR,1989,55.75341228,61680.0,34.7826087,0.433481146,3848000.0,12.6,12.0,2477.020818,110630.0,8876972.0,3015064.0,33.965,-2.174805362,110990.0
1799,Bulgaria,BGR,1990,55.67206002,61590.0,34.85492181,0.442288619,3856000.0,12.1,12.5,2366.529821,110630.0,8718289.0,2931350.0,33.623,-2.815798938,110990.0
1800,Bulgaria,BGR,1991,55.6901383,61610.0,34.92723493,0.44761767,3864000.0,11.1,12.8,1267.734375,110630.0,8632367.0,2873111.0,33.283,-2.006765295,110990.0
1801,Bulgaria,BGR,1992,55.62686432,61540.0,36.58139745,0.473878488,4047000.0,10.4,12.6,1211.980878,110630.0,8540164.0,2813472.0,32.944,-2.0976107,110990.0
1802,Bulgaria,BGR,1993,55.32857272,61210.0,36.72602368,0.479562075,4063000.0,10.0,12.9,1278.247173,110630.0,8472313.0,2767905.0,32.67,-1.632859147,110990.0
1803,Bulgaria,BGR,1994,55.67206002,61590.0,36.16559704,0.473850522,4001000.0,9.4,13.2,1148.494399,110630.0,8443591.0,2739354.0,32.443,-1.036859018,110990.0
1804,Bulgaria,BGR,1995,55.71725572,61640.0,36.13847962,0.475608867,3998000.0,8.6,13.6,2258.286018,110630.0,8406067.0,2708267.0,32.218,-1.141317924,110990.0
1805,Bulgaria,BGR,1996,55.71725572,61640.0,37.99150321,0.502581304,4203000.0,8.6,14.0,1470.103703,110630.0,8362826.0,2675519.0,31.993,-1.216556672,110990.0
1806,Bulgaria,BGR,1997,56.06978216,62030.0,38.85022146,0.517079504,4298000.0,7.7,14.7,1361.392386,110630.0,8312068.0,2640661.0,31.769,-1.311411561,110990.0
1807,Bulgaria,BGR,1998,51.02594233,56450.0,31.96239718,0.428253802,3536000.0,7.9,14.3,1820.405094,110630.0,8256786.0,2604686.0,31.546,-1.371713409,110990.0
1808,Bulgaria,BGR,1999,51.33327307,56790.0,32.34204104,0.435776867,3578000.0,8.8,13.6,1659.718346,110630.0,8210624.0,2571814.0,31.323,-1.270064401,110990.0
1809,Bulgaria,BGR,2000,50.45647654,55820.0,31.87200579,0.431569862,3526000.0,9.0,14.1,1621.242961,110630.0,8170172.0,2541005.0,31.101,-1.205181443,110990.0
1810,Bulgaria,BGR,2001,49.69718883,54980.0,31.33869656,0.432880326,3467000.0,8.5,14.0,1770.913534,110630.0,8009142.0,2469539.0,30.834,-2.852817852,110990.0
1811,Bulgaria,BGR,2002,48.94301471,53250.0,30.83639706,0.428088692,3355000.0,8.5,14.4,2092.957694,108800.0,7837161.0,2388453.0,30.476,-3.338561751,110990.0
1812,Bulgaria,BGR,2003,48.96570746,53260.0,30.55070332,0.427377524,3323000.0,8.7,14.4,2719.497656,108770.0,7775327.0,2342006.0,30.121,-1.963804895,110990.0
1813,Bulgaria,BGR,2004,49.00698786,53300.0,30.46156675,0.429319697,3313000.0,9.1,14.3,3389.707049,108760.0,7716860.0,2297078.0,29.767,-1.936994662,111000.0
1814,Bulgaria,BGR,2005,48.46281296,52650.0,29.20655376,0.414285364,3173000.0,9.3,14.8,3899.907638,108640.0,7658972.0,2252963.0,29.416,-1.93916417,111000.0
1815,Bulgaria,BGR,2006,47.77685722,51900.0,28.83181442,0.412049853,3132000.0,9.7,14.9,4523.050833,108630.0,7601022.0,2209465.0,29.068,-1.949583399,111000.0
1816,Bulgaria,BGR,2007,47.1043182,51160.0,28.40438265,0.408861737,3085000.0,10.0,15.0,5885.104348,108610.0,7545338.0,2167172.0,28.722,-1.932731297,111000.0
1817,Bulgaria,BGR,2008,46.96620937,51010.0,28.43200442,0.412142123,3088000.0,10.4,14.8,7265.735497,108610.0,7492561.0,2126239.0,28.378,-1.906840052,111000.0
1818,Bulgaria,BGR,2009,46.33382461,50300.0,28.97936625,0.422597097,3146000.0,10.9,14.5,6984.965976,108560.0,7444443.0,2087198.0,28.037,-1.853219467,111000.0
1819,Bulgaria,BGR,2010,46.53647752,50520.0,29.34782609,0.430796748,3186000.0,10.2,14.9,6809.898984,108560.0,7395599.0,2048433.0,27.698,-1.874738601,111000.0
1820,Bulgaria,BGR,2011,46.86809138,50880.0,29.93736183,0.442277481,3250000.0,9.6,14.7,7806.348652,108560.0,7348328.0,2010650.0,27.362,-1.861705773,111000.0
1821,Bulgaria,BGR,2012,47.19049374,51230.0,30.55453206,0.454017362,3317000.0,9.5,15.0,7393.189177,108560.0,7305888.0,1974416.0,27.025,-1.818539445,111000.0
1822,Bulgaria,BGR,2013,46.01142225,49950.0,32.0467944,0.478863721,3479000.0,9.2,14.4,7651.817881,108560.0,7265115.0,1938841.0,26.687,-1.818228656,111000.0
1823,Bulgaria,BGR,2014,45.84561533,49770.0,32.11127487,0.482562281,3486000.0,9.4,15.1,7874.260904,108560.0,7223938.0,1903435.0,26.349,-1.843022323,111000.0
1824,Bulgaria,BGR,2015,46.16709564,50118.99902,32.32958688,0.488952961,3509699.951,9.2,15.3,7053.603706,108560.0,7177991.0,1866995.0,26.01,-1.932996217,111000.0
1825,Bulgaria,BGR,2016,46.25092115,50210.0,32.20338983,0.490472405,3496000.0,9.1,15.1,7545.790332,108560.0,7127822.0,1829783.0,25.671,-2.013280588,111000.0
1826,Bulgaria,BGR,2017,46.25092115,50210.0,32.20338983,0.490472405,3496000.0,9.0,15.5,8331.058025,108560.0,7075947.0,1792408.0,25.331,-2.063741338,111000.0
1827,Bulgaria,BGR,2018,46.25092115,50210.0,32.20338983,0.490472405,3496000.0,8.9,15.4,9423.558612,108560.0,7025037.0,1755697.0,24.992,-2.069403814,111000.0
1828,Bulgaria,BGR,2019,46.25092115,50210.0,32.20338983,0.490472405,3496000.0,8.9,15.4,9737.601351,108560.0,6975761.0,1719734.0,24.653,-2.069630137,111000.0
1829,Bulgaria,BGR,2020,46.25092115,50210.0,32.20338983,0.490472405,3496000.0,8.9,15.4,9737.601351,108560.0,6975761.0,1719734.0,24.653,-2.069630137,111000.0
2257,Central African Republic,CAF,1960,7.60538059,47380.0,2.696715785,1.100869818,1680000.0,43.148,28.161,74.68734697,622980.0,1501668.0,1199833.0,79.9,0.793537354,622980.0
2258,Central African Republic,CAF,1961,7.60538059,47380.0,2.696715785,1.100869818,1680000.0,43.185,27.758,80.68758787,622980.0,1526066.0,1209392.0,79.249,0.793537354,622980.0
2259,Central African Republic,CAF,1962,7.62143247,47480.0,2.712767665,1.088980675,1690000.0,43.194,27.335,80.21260829,622980.0,1551910.0,1219522.0,78.582,0.834122471,622980.0
2260,Central African Republic,CAF,1963,7.634273973,47560.0,2.728819545,1.076378556,1700000.0,43.18,26.888,81.91816857,622980.0,1579370.0,1230329.0,77.9,0.88226346,622980.0
2261,Central African Republic,CAF,1964,7.656746605,47700.0,2.744871424,1.063025607,1710000.0,43.144,26.414,88.29022555,622980.0,1608616.0,1241803.0,77.197,0.92827425,622980.0
2262,Central African Republic,CAF,1965,7.672798485,47800.0,2.760923304,1.048968535,1720000.0,43.088,25.909,91.83037465,622980.0,1639706.0,1254064.0,76.481,0.98251218,622980.0
2263,Central African Republic,CAF,1966,7.688850364,47900.0,2.776975184,1.034058788,1730000.0,43.009,25.364,94.39823569,622980.0,1673019.0,1267278.0,75.748,1.048181562,622980.0
2264,Central African Republic,CAF,1967,7.704902244,48000.0,2.793027063,1.018555267,1740000.0,42.907,24.782,95.89670847,622980.0,1708302.0,1281226.0,75.0,1.094613881,622980.0
2265,Central African Republic,CAF,1968,7.720954124,48100.0,2.809078943,1.003328758,1750000.0,42.784,24.166,109.9461625,622980.0,1744194.0,1293930.0,74.185,0.986666677,622980.0
2266,Central African Republic,CAF,1969,7.737006003,48200.0,2.825130823,0.989397148,1760000.0,42.645,23.523,105.7076361,622980.0,1778861.0,1304883.0,73.355,0.842928279,622980.0
2267,Central African Republic,CAF,1970,7.753057883,48300.0,2.841182702,0.977282867,1770000.0,42.492,22.859,104.4127659,622980.0,1811144.0,1313224.0,72.508,0.637180086,622980.0
2268,Central African Republic,CAF,1971,7.769109763,48400.0,2.857234582,0.967119039,1780000.0,42.327,22.18,109.4532998,622980.0,1840518.0,1318621.0,71.644,0.410131111,622980.0
2269,Central African Republic,CAF,1972,7.785161642,48500.0,2.873286462,0.958355954,1790000.0,42.155,21.499,123.3109153,622980.0,1867782.0,1321680.0,70.762,0.231716109,622980.0
2270,Central African Republic,CAF,1973,7.801213522,48600.0,2.889338342,0.949941763,1800000.0,41.986,20.828,143.1156197,622980.0,1894853.0,1323877.0,69.867,0.166089826,622980.0
2271,Central African Republic,CAF,1974,7.817265402,48700.0,2.905390221,0.940558765,1810000.0,41.832,20.184,146.2276153,622980.0,1924388.0,1326962.0,68.955,0.232756602,622980.0
2272,Central African Republic,CAF,1975,7.849369161,48900.0,2.921442101,0.929345725,1820000.0,41.714,19.579,193.3549821,622980.0,1958367.0,1332257.0,68.029,0.398237753,622980.0
2273,Central African Republic,CAF,1976,7.865421041,49000.0,2.937493981,0.916368138,1830000.0,41.65,19.025,225.9135139,622980.0,1997014.0,1346487.0,67.425,1.062448211,622980.0
2274,Central African Republic,CAF,1977,7.88147292,49100.0,2.95354586,0.901996599,1840000.0,41.649,18.527,248.6854236,622980.0,2039919.0,1368847.0,67.103,1.646980109,622980.0
2275,Central African Republic,CAF,1978,7.8975248,49200.0,2.96959774,0.88615835,1850000.0,41.71,18.087,292.4698688,622980.0,2087663.0,1394120.0,66.779,1.82946122,622980.0
2276,Central African Republic,CAF,1979,7.91357668,49300.0,2.98564962,0.868843415,1860000.0,41.826,17.711,327.3413778,622980.0,2140777.0,1422632.0,66.454,2.024528524,622980.0
2277,Central African Republic,CAF,1980,7.937654499,49450.0,3.001701499,0.850248891,1870000.0,41.984,17.401,362.4006431,622980.0,2199356.0,1454346.0,66.126,2.204763795,622980.0
2278,Central African Republic,CAF,1981,7.937654499,49450.0,3.001701499,0.825810509,1870000.0,42.163,17.158,306.8321038,622980.0,2264442.0,1489958.0,65.798,2.41916166,622980.0
2279,Central African Republic,CAF,1982,7.961732319,49600.0,3.017753379,0.80502438,1880000.0,42.339,16.973,320.4306554,622980.0,2335333.0,1528896.0,65.468,2.579797468,622980.0
2280,Central African Republic,CAF,1983,7.977784199,49700.0,3.033805259,0.784780409,1890000.0,42.488,16.838,273.5019497,622980.0,2408317.0,1568681.0,65.136,2.568923255,622980.0
2281,Central African Republic,CAF,1984,7.997046454,49820.0,3.049857138,0.766629196,1900000.0,42.594,16.748,257.3536366,622980.0,2478382.0,1606041.0,64.802,2.35370056,622980.0
2282,Central African Republic,CAF,1985,7.998651642,49830.0,3.049857138,0.747393269,1900000.0,42.64,16.695,340.2015228,622980.0,2542169.0,1638886.0,64.468,2.024459827,622980.0
2283,Central African Republic,CAF,1986,8.032360589,50040.0,3.081960898,0.739098016,1920000.0,42.614,16.671,432.0124239,622980.0,2597761.0,1665996.0,64.132,1.640640005,622980.0
2284,Central African Republic,CAF,1987,8.033965777,50050.0,3.081960898,0.725393299,1920000.0,42.524,16.672,453.7455328,622980.0,2646840.0,1688525.0,63.794,1.343222399,622980.0
2285,Central African Republic,CAF,1988,8.035570965,50060.0,3.081960898,0.71270202,1920000.0,42.383,16.698,469.5293413,622980.0,2693973.0,1709461.0,63.455,1.232274937,622980.0
2286,Central African Republic,CAF,1989,8.035570965,50060.0,3.081960898,0.699266571,1920000.0,42.203,16.749,449.3990594,622980.0,2745734.0,1736841.0,63.256,1.588982979,622980.0
2287,Central African Republic,CAF,1990,8.035570965,50060.0,3.081960898,0.6840691,1920000.0,42.004,16.833,513.305285,622980.0,2806734.0,1773154.0,63.175,2.069193582,622980.0
2288,Central African Republic,CAF,1991,8.038781341,50080.0,3.081960898,0.667011984,1920000.0,41.81,16.968,478.5029439,622980.0,2878509.0,1816166.0,63.094,2.396780394,622980.0
2289,Central African Republic,CAF,1992,8.058043597,50200.0,3.098012777,0.652195364,1930000.0,41.64,17.159,477.1223243,622980.0,2959236.0,1864703.0,63.013,2.637410539,622980.0
2290,Central African Republic,CAF,1993,8.058043597,50200.0,3.098012777,0.633586867,1930000.0,41.509,17.404,419.802566,622980.0,3046149.0,1917002.0,62.932,2.766071628,622980.0
2291,Central African Republic,CAF,1994,8.058043597,50200.0,3.098012777,0.615627038,1930000.0,41.42,17.691,271.5056708,622980.0,3135015.0,1970388.0,62.851,2.746797031,622980.0
2292,Central African Republic,CAF,1995,8.041991717,50100.0,3.098012777,0.598884895,1930000.0,41.376,18.005,346.1088406,622980.0,3222656.0,2022829.0,62.769,2.626654901,622980.0
2293,Central African Republic,CAF,1996,8.061253973,50220.0,3.098012777,0.583393008,1930000.0,41.369,18.326,304.6312597,622980.0,3308233.0,2073865.0,62.688,2.491698939,622980.0
2294,Central African Republic,CAF,1997,8.223377958,51230.0,3.098012777,0.568912722,1930000.0,41.378,18.63,276.4212702,622980.0,3392436.0,2123868.0,62.606,2.382493848,622980.0
2295,Central African Republic,CAF,1998,8.265112845,51490.0,3.098012777,0.55531706,1930000.0,41.385,18.892,278.3313409,622980.0,3475492.0,2173051.0,62.525,2.28932163,622980.0
2296,Central African Republic,CAF,1999,8.265112845,51490.0,3.098012777,0.542437438,1930000.0,41.378,19.093,280.908819,622980.0,3558014.0,2221731.0,62.443,2.215445093,622980.0
2297,Central African Republic,CAF,2000,8.265112845,51490.0,3.098012777,0.530157589,1930000.0,41.347,19.212,251.2068774,622980.0,3640427.0,2270207.0,62.361,2.158439498,622980.0
2298,Central African Republic,CAF,2001,8.265112845,51490.0,3.098012777,0.518535913,1930000.0,41.286,19.237,250.3570114,622980.0,3722018.0,2318073.0,62.28,2.086522032,622980.0
2299,Central African Republic,CAF,2002,8.265112845,51490.0,3.098012777,0.507610475,1930000.0,41.194,19.173,260.7455273,622980.0,3802128.0,2364848.0,62.198,1.997751218,622980.0
2300,Central African Republic,CAF,2003,8.338951491,51950.0,3.065909018,0.49211825,1910000.0,41.068,19.026,293.6618517,622980.0,3881181.0,2410834.0,62.116,1.925899646,622980.0
2301,Central African Republic,CAF,2004,8.371055251,52150.0,3.098012777,0.487389122,1930000.0,40.903,18.799,320.7374603,622980.0,3959875.0,2456469.0,62.034,1.875220724,622980.0
2302,Central African Republic,CAF,2005,8.371055251,52150.0,3.098012777,0.477914175,1930000.0,40.692,18.5,331.1629242,622980.0,4038382.0,2501010.0,61.931,1.796969732,622980.0
2303,Central African Republic,CAF,2006,8.363029311,52100.0,3.098012777,0.468666261,1930000.0,40.427,18.137,354.6713801,622980.0,4118069.0,2545255.0,61.807,1.753619116,622980.0
2304,Central African Republic,CAF,2007,8.363029311,52100.0,3.098012777,0.459741639,1930000.0,40.111,17.727,404.373965,622980.0,4198010.0,2588535.0,61.661,1.686123717,622980.0
2305,Central African Republic,CAF,2008,8.363029311,52100.0,3.098012777,0.451634613,1930000.0,39.749,17.283,464.5614221,622980.0,4273366.0,2627864.0,61.494,1.507927029,622980.0
2306,Central African Republic,CAF,2009,8.39513307,52300.0,3.130116537,0.449554768,1950000.0,39.346,16.816,474.7054087,622980.0,4337625.0,2659224.0,61.306,1.186300201,622980.0
2307,Central African Republic,CAF,2010,8.154354875,50800.0,2.889338342,0.410324868,1800000.0,38.905,16.329,488.4214018,622980.0,4386768.0,2680140.0,61.096,0.783468106,622980.0
2308,Central African Republic,CAF,2011,8.154354875,50800.0,2.889338342,0.407365531,1800000.0,38.431,15.817,551.7500966,622980.0,4418636.0,2689403.0,60.865,0.345020393,622980.0
2309,Central African Republic,CAF,2012,8.154354875,50800.0,2.889338342,0.405733007,1800000.0,37.933,15.28,565.800697,622980.0,4436415.0,2689000.0,60.612,-0.014985861,622980.0
2310,Central African Republic,CAF,2013,8.154354875,50800.0,2.889338342,0.404681536,1800000.0,37.427,14.725,380.2981676,622980.0,4447942.0,2683755.0,60.337,-0.195244401,622980.0
2311,Central African Republic,CAF,2014,8.154354875,50800.0,2.889338342,0.40321,1800000.0,36.927,14.164,424.4487513,622980.0,4464175.0,2680335.0,60.041,-0.127514656,622980.0
2312,Central African Republic,CAF,2015,8.154354875,50800.0,2.889338342,0.400608034,1800000.0,36.454,13.621,377.4230017,622980.0,4493170.0,2683456.0,59.723,0.116372929,622980.0
2313,Central African Republic,CAF,2016,8.154354875,50800.0,2.889338342,0.396677867,1800000.0,36.029,13.119,402.1912906,622980.0,4537687.0,2694569.0,59.382,0.413274978,622980.0
2314,Central African Republic,CAF,2017,8.154354875,50800.0,2.889338342,0.396677867,1800000.0,35.66,12.671,450.900245,622980.0,4596028.0,2712576.0,59.02,0.666047112,622980.0
2315,Central African Republic,CAF,2018,8.154354875,50800.0,2.889338342,0.396677867,1800000.0,35.348,12.289,475.9536099,622980.0,4666377.0,2736177.0,58.636,0.866295374,622980.0
2316,Central African Republic,CAF,2019,8.154354875,50800.0,2.889338342,0.396677867,1800000.0,35.348,12.289,467.9074406,622980.0,4745185.0,2763121.0,58.23,0.979914731,622980.0
2317,Central African Republic,CAF,2020,8.154354875,50800.0,2.889338342,0.396677867,1800000.0,35.348,12.289,467.9074406,622980.0,4745185.0,2763121.0,58.23,0.979914731,622980.0
2501,China,CHN,1960,36.46579501,3423500.0,10.92855431,0.155376857,102600000.0,20.86,25.43,89.52054151,9388250.0,667070000.0,558984648.0,83.797,-1.61999785,9562950.0
2502,China,CHN,1961,36.46579501,3423500.0,10.92855431,0.155376857,102600000.0,18.02,14.24,75.80583793,9388250.0,660330000.0,550002064.0,83.292,-1.61999785,9562950.0
2503,China,CHN,1962,36.75871435,3451000.0,10.89659947,0.153656668,102300000.0,37.01,10.02,70.90941167,9388250.0,665770000.0,551084460.0,82.774,0.19660514,9562950.0
2504,China,CHN,1963,37.0622853,3479500.0,10.87529625,0.149633245,102100000.0,43.37,10.04,74.31364345,9388250.0,682335000.0,561172774.0,82.243,1.814075081,9562950.0
2505,China,CHN,1964,37.36585626,3508000.0,10.85399302,0.145914327,101900000.0,39.14,11.5,85.49855516,9388250.0,698355000.0,570563019.0,81.701,1.65947928,9562950.0
2506,China,CHN,1965,37.77061753,3546000.0,10.82736399,0.142131057,101650000.0,37.88,9.5,98.48677775,9388250.0,715185000.0,585836641.0,81.914,2.641735514,9562950.0
2507,China,CHN,1966,38.15407557,3582000.0,10.77943174,0.137612184,101200000.0,35.05,8.83,104.3245662,9388250.0,735400000.0,603653090.0,82.085,2.995869754,9562950.0
2508,China,CHN,1967,38.53753362,3618000.0,10.728304,0.133483533,100720000.0,33.96,8.43,96.58953194,9388250.0,754550000.0,620353282.0,82.215,2.728944681,9562950.0
2509,China,CHN,1968,38.92099167,3654000.0,10.67717626,0.129423765,100240000.0,35.59,8.21,91.47271831,9388250.0,774510000.0,637762514.0,82.344,2.76768535,9562950.0
2510,China,CHN,1969,39.41096583,3700000.0,10.62604852,0.125322697,99760000.0,34.11,8.03,100.1299033,9388250.0,796025000.0,656497738.0,82.472,2.895326925,9562950.0
2511,China,CHN,1970,39.90094,3746000.0,10.57492078,0.121322474,99280000.0,33.43,7.6,113.1629916,9388250.0,818315000.0,675928190.0,82.6,2.91675944,9562950.0
2512,China,CHN,1971,40.39623998,3792500.0,10.52911885,0.117523971,98850000.0,30.65,7.32,118.6545778,9388250.0,841105000.0,695661123.0,82.708,2.877580693,9562950.0
2513,China,CHN,1972,40.88834447,3838700.0,10.48012143,0.114137559,98390000.0,29.77,7.61,131.8835612,9388250.0,862030000.0,713898765.0,82.816,2.587851705,9562950.0
2514,China,CHN,1973,41.48589993,3894800.0,10.43005885,0.111027961,97920000.0,27.93,7.04,157.0903743,9388250.0,881940000.0,730387430.0,82.816,2.283395281,9562950.0
2515,China,CHN,1974,42.19103667,3961000.0,10.48757756,0.109357472,98460000.0,24.82,7.34,160.1400937,9388250.0,900350000.0,744661478.0,82.708,1.935460378,9562950.0
2516,China,CHN,1975,42.682076,4007100.0,10.33099885,0.105838639,96990000.0,23.01,7.32,178.3418196,9388250.0,916395000.0,756942270.0,82.6,1.63572658,9562950.0
2517,China,CHN,1976,43.31584694,4066600.0,10.31715176,0.104073881,96860000.0,19.91,7.25,165.4055404,9388250.0,930685000.0,768187399.0,82.54,1.474672353,9562950.0
2518,China,CHN,1977,43.94855271,4126000.0,10.3022395,0.102516813,96720000.0,18.93,6.87,185.4228329,9388250.0,943455000.0,778161684.0,82.48,1.290061014,9562950.0
2519,China,CHN,1978,44.57380236,4184700.0,10.27134983,0.100850795,96430000.0,18.25,6.25,156.3963885,9388250.0,956165000.0,785011465.0,82.1,0.876400013,9562950.0
2520,China,CHN,1979,45.07655846,4231900.0,10.27369318,0.099537154,96452000.0,17.82,6.21,183.9831522,9388250.0,969005000.0,788605339.0,81.383,0.456766888,9562950.0
2521,China,CHN,1980,45.54672063,4276040.0,10.24418821,0.098014237,96175000.0,18.21,6.34,194.8047222,9388250.0,981235000.0,791287529.0,80.642,0.33954107,9562950.0
2522,China,CHN,1981,46.11178867,4329090.0,10.30969563,0.097385512,96790000.0,20.91,6.36,197.0714745,9388250.0,993885000.0,793935216.0,79.882,0.334046363,9562950.0
2523,China,CHN,1982,47.13530211,4425180.0,10.8326898,0.100829838,101700000.0,22.28,6.6,203.3349195,9388250.0,1008630000.0,797806157.0,79.098,0.486379094,9562950.0
2524,China,CHN,1983,48.24413496,4529280.0,11.42918009,0.104855811,107300000.0,20.19,6.9,225.4319289,9388250.0,1023310000.0,802837860.0,78.455,0.628711884,9562950.0
2525,China,CHN,1984,49.48068064,4645370.0,12.14283812,0.109951052,114000000.0,19.9,6.82,250.713969,9388250.0,1036825000.0,806618745.0,77.797,0.469834594,9562950.0
2526,China,CHN,1985,50.73863606,4763470.0,12.79258648,0.114267773,120100000.0,21.04,6.78,294.4588485,9388250.0,1051040000.0,810625110.0,77.126,0.495456908,9562950.0
2527,China,CHN,1986,51.38934306,4824560.0,12.83519293,0.112955689,120500000.0,22.43,6.86,281.9281209,9388250.0,1066790000.0,815464944.0,76.441,0.595274324,9562950.0
2528,China,CHN,1987,51.95494368,4877660.0,12.80323809,0.110882029,120200000.0,23.33,6.72,251.811957,9388250.0,1084035000.0,821058949.0,75.741,0.683647432,9562950.0
2529,China,CHN,1988,52.55239262,4933750.0,12.87779938,0.109746467,120900000.0,22.37,6.64,283.5376952,9388250.0,1101630000.0,826508924.0,75.026,0.66158062,9562950.0
2530,China,CHN,1989,53.20320614,4994850.0,13.01627034,0.109238815,122200000.0,21.58,6.54,310.8819124,9388250.0,1118650000.0,831145763.0,74.299,0.559447167,9562950.0
2531,China,CHN,1990,53.86456475,5056940.0,13.18669614,0.109057114,123800000.0,21.06,6.67,317.884673,9388250.0,1135185000.0,835019382.0,73.558,0.464975035,9562950.0
